x,y,value
12707800,2569400,1
12671000,2586200,1
12699400,2581400,3
12716800,2577600,4
12671000,2585800,3
12669800,2586000,5
12709400,2574400,5
12695000,2563200,7
12695200,2568400,20
12714200,2573200,11
12696000,2568400,4
12681800,2564800,2
12684800,2582800,1
12697200,2560000,20
12713400,2573800,5
12677400,2591400,6
12675800,2586000,2
12668800,2581400,1
12727800,2588400,5
12710000,2572800,2
12705000,2578400,14
12684200,2576600,2
12706200,2561200,9
12718800,2579200,1
12724200,2581800,2
12697000,2558800,5
12736000,2581600,1
12701200,2571000,6
12716400,2576800,5
12675800,2569200,1
12715000,2574600,9
12723400,2589000,6
12693800,2582800,1
12700000,2569400,2
12676200,2563200,2
12700400,2573800,3
12675200,2593400,1
12697400,2572800,3
12687200,2592000,2
12715000,2578200,1
12678800,2562400,3
12679600,2582400,1
12682400,2564200,1
12717000,2577800,6
12690000,2576200,3
12703000,2572800,1
12672600,2578400,9
12725800,2577000,1
12719200,2581800,3
12704200,2571000,2
12702600,2581200,1
12721200,2587800,3
12682600,2562800,2
12700000,2575000,3
12705400,2576800,1
12673400,2568600,1
12679800,2565600,9
12681000,2591400,2
12727800,2577400,9
12680600,2565200,7
12672600,2586400,1
12685400,2565200,1
12734400,2569200,2
12676800,2592400,4
12671200,2586800,19
12669200,2578000,13
12670200,2580600,1
12674600,2586400,1
12669600,2575800,7
12686800,2581400,1
12689800,2562000,4
12680800,2581600,1
12676400,2570000,8
12703000,2578400,2
12684400,2559200,3
12669400,2586200,3
12725400,2588600,2
12678000,2585600,2
12680200,2565000,13
12694800,2584200,1
12695600,2562800,27
12716200,2582600,1
12735600,2582800,1
12692800,2568400,1
12675000,2569800,3
12708200,2578400,2
12713800,2576600,3
12682600,2589200,3
12708600,2573800,8
12694400,2560000,3
12668000,2581200,6
12700800,2561600,4
12720800,2564600,1
12668800,2586600,20
12692800,2562400,7
12719800,2566600,7
12699200,2574600,1
12666000,2575400,1
12697800,2581600,10
12693600,2582400,9
12682600,2572200,8
12698600,2578400,1
12671600,2576800,26
12711400,2563600,2
12727600,2590000,4
12675600,2563000,4
12730200,2587000,1
12680800,2565000,23
12722600,2582800,6
12681600,2582000,13
12734800,2580800,7
12703600,2568800,5
12725200,2567000,9
12704000,2559400,2
12680400,2582800,11
12705800,2567000,5
12685000,2557800,2
12696800,2567000,2
12732600,2584000,4
12667200,2579400,1
12692600,2584000,18
12682600,2558600,6
12702400,2563600,5
12678400,2568600,1
12702000,2571400,2
12719000,2585000,6
12672400,2584200,6
12682400,2553400,1
12719400,2580800,5
12727200,2578400,1
12667000,2584200,5
12714200,2573400,5
12709400,2573400,4
12713200,2571600,3
12684400,2583800,1
12672200,2586200,3
12695000,2578600,1
12678800,2557000,2
12704800,2563400,6
12731600,2579800,4
12682000,2562800,3
12699800,2577800,13
12736800,2587400,4
12701600,2560000,22
12679800,2580800,3
12704000,2560000,4
12705000,2567400,7
12695600,2558600,1
12683800,2578600,3
12717800,2578400,2
12700400,2561200,8
12719400,2582200,7
12758800,2560600,2
12670800,2581600,7
12686000,2558800,4
12684800,2562000,4
12729400,2577800,6
12698000,2563400,5
12707600,2576400,6
12679200,2579200,1
12737800,2571000,4
12700200,2571600,3
12703000,2568600,31
12720800,2582000,10
12694400,2558200,2
12695000,2562800,5
12700600,2575000,1
12714400,2589600,2
12672000,2572400,8
12691200,2561200,3
12700400,2564200,7
12681400,2562400,11
12674800,2568800,4
12687600,2564200,1
12680800,2559200,3
12681600,2561400,1
12709400,2576800,3
12720200,2583000,3
12691000,2558800,3
12677000,2592800,2
12693800,2562000,5
12714400,2577800,2
12691000,2559200,3
12670400,2589600,14
12685600,2587000,10
12684200,2579200,1
12703000,2569200,7
12673000,2578800,7
12727800,2592800,5
12679600,2555800,2
12698800,2560000,25
12723000,2572200,2
12736800,2569200,1
12696600,2561400,14
12716000,2575600,5
12700400,2571800,1
12707000,2569800,4
12686200,2591200,4
12707400,2577800,1
12703000,2574800,1
12733400,2586600,2
12680000,2565200,11
12705800,2581000,1
12726800,2587400,11
12678200,2550800,1
12683000,2582000,3
12700400,2581000,1
12679600,2565400,3
12672400,2587200,4
12698000,2572400,4
12681200,2563400,4
12749200,2573200,1
12719800,2568200,1
12704400,2574000,4
12725000,2581800,4
12733000,2584800,1
12679600,2552200,1
12705000,2575600,3
12673400,2579800,1
12671200,2588800,3
12737600,2571400,8
12670600,2581400,8
12692600,2567600,4
12719000,2577600,2
12676000,2567400,2
12709600,2568600,2
12724400,2587400,4
12735800,2581400,3
12694200,2579200,2
12688200,2562400,12
12667600,2578600,6
12702400,2577800,2
12684600,2565400,7
12678400,2562000,5
12738200,2571600,2
12718000,2573800,6
12678600,2582800,1
12730600,2577200,2
12739800,2569600,2
12697600,2576000,2
12732400,2587400,1
12724000,2584800,1
12704200,2575800,7
12707600,2568400,1
12699200,2575800,1
12739000,2572000,12
12665000,2583400,5
12721200,2582600,7
12684400,2581400,1
12700000,2570200,1
12682600,2573800,23
12696000,2557400,3
12680400,2562000,2
12696200,2570800,2
12675600,2569600,3
12679400,2565200,7
12698800,2559800,8
12693000,2574200,2
12703400,2575600,1
12697000,2581600,1
12732400,2568600,1
12690400,2558600,2
12702800,2579400,1
12700800,2583600,1
12683400,2578000,4
12718800,2573800,1
12702000,2584800,1
12680400,2580800,4
12716600,2583200,4
12676000,2582600,1
12695400,2573000,8
12676000,2583400,2
12723000,2588600,1
12693400,2581400,2
12704200,2570000,1
12687800,2579400,15
12677200,2565600,2
12716000,2585800,1
12675200,2585200,2
12715800,2567800,1
12714400,2576800,10
12679200,2576400,3
12680600,2586600,5
12689600,2578600,3
12670000,2575800,8
12737000,2587600,5
12718800,2566600,2
12692400,2562000,5
12679200,2585200,4
12699400,2581600,13
12695000,2563400,7
12687400,2577800,3
12693600,2581600,1
12694400,2578000,4
12685000,2586800,3
12733800,2585400,2
12676400,2559200,4
12697200,2560200,10
12692800,2576400,21
12673800,2569800,22
12701400,2560800,7
12728000,2578000,1
12705000,2566200,11
12690800,2579400,10
12683400,2574800,2
12702600,2576800,1
12696000,2556600,3
12693600,2577800,6
12732600,2577800,6
12670000,2582200,1
12714800,2573000,8
12673000,2579600,3
12684200,2576400,10
12695000,2585600,9
12723600,2588600,8
12696600,2579200,1
12715600,2580200,3
12684200,2585200,1
12731800,2586800,3
12717000,2569800,4
12673000,2576800,2
12705800,2577400,1
12697000,2576600,9
12675800,2569400,4
12690400,2577800,6
12716000,2583000,5
12684000,2584000,35
12714200,2564800,1
12686400,2577200,3
12694000,2585000,4
12700000,2572000,2
12704200,2567600,5
12673800,2587000,10
12692200,2586400,1
12708600,2569200,3
12694400,2574800,9
12715800,2569000,5
12682400,2564400,9
12702600,2580600,3
12720400,2583400,2
12693200,2576400,1
12726600,2589400,2
12702600,2581400,1
12672200,2583400,4
12693200,2585200,29
12671600,2589800,1
12721200,2566000,5
12671800,2583000,26
12715400,2563200,2
12688000,2579400,1
12708200,2563400,1
12675200,2588800,11
12688800,2569400,1
12721600,2578800,8
12682000,2574400,2
12701600,2563200,1
12734800,2585000,1
12716400,2562000,11
12747400,2559200,1
12682000,2556200,3
12724800,2578400,1
12665600,2576000,5
12710800,2563400,6
12706000,2578000,2
12698600,2568800,1
12680800,2581400,2
12675200,2582400,5
12681800,2587800,2
12669800,2576000,1
12678600,2584200,3
12707000,2571800,2
12713600,2573000,8
12681200,2592600,4
12686400,2593400,1
12699000,2576800,1
12669600,2589000,12
12708000,2569000,9
12713600,2575000,4
12695000,2574400,7
12704200,2559200,3
12721400,2583200,11
12671400,2566800,1
12668000,2581400,6
12719800,2578400,1
12681200,2560600,2
12668800,2586000,1
12693800,2573000,2
12693400,2559000,3
12696400,2570600,1
12733000,2586800,2
12722200,2588000,2
12711000,2571600,4
12684400,2555800,5
12670200,2576000,7
12735200,2584800,2
12687600,2567200,4
12705600,2565200,11
12730200,2578600,3
12681200,2572800,1
12694600,2562800,4
12696200,2560600,2
12673200,2576200,1
12677400,2569800,4
12705600,2579800,4
12745600,2564200,1
12717200,2578000,8
12677200,2591800,6
12695600,2572400,22
12724600,2568000,3
12719200,2583000,3
12726800,2575600,1
12692600,2584200,46
12726400,2579200,1
12699600,2570800,4
12688600,2563200,4
12726600,2587000,4
12670600,2576200,2
12683800,2559800,1
12691200,2574600,8
12674000,2586800,11
12679800,2562200,2
12722200,2584800,2
12717000,2581000,2
12696200,2572800,7
12687400,2565800,17
12703800,2579200,25
12727800,2592200,3
12708000,2561600,5
12684000,2577000,16
12668200,2577800,6
12683400,2559600,3
12712600,2574400,1
12728200,2591400,1
12716600,2573200,3
12683400,2558400,4
12704400,2577200,6
12684800,2578400,2
12714600,2572800,8
12667000,2578000,2
12701600,2560200,4
12696200,2582200,1
12715600,2583600,6
12704000,2560200,3
12670400,2570400,5
12705400,2563000,13
12682800,2560600,6
12694800,2559800,2
12686000,2558600,2
12680000,2585600,9
12673000,2584600,3
12679200,2561400,4
12716400,2576200,4
12698000,2563200,2
12704000,2581000,1
12708200,2560800,1
12720800,2581800,12
12684600,2557400,1
12702400,2578800,2
12720800,2582600,11
12679000,2575800,3
12680600,2558600,1
12703000,2568800,4
12729600,2577000,1
12687800,2578200,6
12707600,2572800,2
12681800,2565000,5
12685400,2583000,2
12697200,2567800,5
12689000,2560000,2
12679400,2576400,2
12715600,2575600,2
12680800,2559000,1
12681600,2561600,3
12681000,2565400,5
12695200,2580000,3
12691000,2558600,2
12697000,2585600,2
12716400,2583000,4
12693800,2562200,4
12691000,2559400,7
12684600,2584800,2
12686200,2577800,4
12704000,2563800,17
12675400,2563400,5
12727800,2591000,1
12717400,2577600,8
12688200,2579000,9
12674400,2570200,2
12724000,2583000,8
12676200,2575800,3
12693400,2584600,11
12711600,2571600,7
12697800,2559000,5
12696600,2561600,3
12716000,2575000,1
12682800,2569800,2
12717200,2578200,1
12684400,2560400,1
12712200,2571400,9
12694400,2576800,29
12666400,2580200,1
12723200,2588800,4
12718000,2565400,1
12691000,2572200,1
12725600,2575800,1
12727400,2589800,3
12700600,2560600,1
12695200,2567800,12
12683600,2565800,1
12713200,2576200,3
12726800,2587200,4
12691200,2577800,1
12679600,2566400,7
12718800,2583200,6
12700400,2581200,1
12725000,2567800,5
12688000,2558200,2
12704400,2569400,8
12695800,2575000,12
12702600,2571600,9
12736600,2587200,4
12745200,2564800,5
12685200,2562000,5
12693400,2560400,2
12670600,2581200,2
12676200,2590000,1
12691600,2577600,1
12736200,2582400,1
12669800,2579600,1
12681600,2552000,5
12694200,2579000,3
12676000,2564800,8
12728200,2578600,4
12702800,2564800,1
12678800,2566200,17
12665000,2579600,1
12728600,2579000,7
12708600,2572000,3
12745800,2564400,1
12669400,2577600,5
12707800,2577800,1
12671400,2573400,3
12745800,2559600,1
12680000,2587200,6
12683400,2587800,6
12682200,2573800,19
12669400,2576400,3
12673800,2569200,8
12665000,2582400,1
12684600,2559000,3
12709000,2572200,2
12721200,2582400,8
12672000,2588000,12
12678000,2564600,6
12680400,2562200,3
12722600,2583000,11
12675600,2569400,2
12681000,2587200,2
12683400,2564600,1
12693600,2566400,2
12675800,2561400,1
12697000,2582600,1
12684400,2568800,2
12735200,2586800,4
12736000,2586600,2
12681800,2583000,1
12668400,2585200,3
12727600,2577400,1
12702800,2579600,3
12680800,2584600,3
12683400,2578600,2
12698000,2557800,1
12680200,2560400,4
12676000,2582400,8
12716600,2583000,5
12674400,2588800,1
12728000,2587800,8
12685000,2564600,2
12687800,2579600,48
12725400,2574800,2
12735000,2582400,2
12726400,2580600,1
12723800,2581800,5
12711200,2563400,2
12715000,2572400,3
12679200,2576200,6
12680600,2586000,24
12697200,2574400,3
12706200,2578600,2
12688800,2561400,1
12723200,2571200,2
12706400,2579600,8
12676200,2586000,1
12692800,2566200,6
12699400,2581000,2
12725400,2568000,4
12680000,2576800,2
12692800,2567800,7
12731000,2569600,2
12687400,2577600,5
12694400,2578600,4
12733800,2585200,4
12700200,2560600,2
12669000,2578400,11
12697200,2560400,3
12737400,2569000,4
12675600,2566400,3
12708800,2562400,3
12728000,2578600,5
12702600,2576600,2
12698800,2576800,4
12722000,2582400,3
12735800,2588800,3
12706000,2564000,1
12684200,2576200,13
12697600,2586000,2
12706400,2563400,12
12688200,2576800,2
12717600,2583000,4
12718400,2568000,1
12705800,2577200,3
12694400,2568600,18
12698200,2571800,3
12679600,2587200,5
12690400,2577600,2
12664800,2581000,1
12707600,2561000,1
12680600,2580800,8
12672800,2587800,5
12703200,2560000,10
12728000,2568600,1
12667600,2585200,3
12669400,2578400,7
12679400,2559600,1
12682400,2564600,3
12668000,2577000,2
12706200,2564800,5
12693200,2572000,24
12700200,2581200,1
12681000,2587800,3
12682200,2563200,3
12693200,2576200,3
12683400,2554400,17
12719600,2566800,3
12671800,2583200,3
12706000,2564600,3
12684400,2570200,1
12684600,2587200,3
12702000,2582000,4
12680200,2562600,10
12704800,2559800,14
12703000,2581000,1
12672800,2578600,6
12701000,2573400,1
12710800,2563600,4
12706000,2578600,3
12671200,2569200,13
12666000,2584600,3
12712600,2573000,3
12674400,2592600,3
12668600,2581200,1
12678600,2584400,1
12690200,2577400,2
12682800,2559400,8
12682800,2586200,2
12727800,2568600,1
12699200,2573400,1
12693400,2570200,3
12708000,2569600,4
12691200,2575800,11
12690000,2578400,3
12697200,2577400,4
12677000,2563600,3
12705200,2560200,22
12672400,2565800,2
12681600,2562800,6
12692600,2560400,4
12706000,2568600,4
12675600,2571400,6
12681200,2560400,3
12703800,2563600,17
12675000,2584600,2
12720000,2587200,1
12693400,2559600,5
12686000,2577000,2
12731400,2579000,3
12692000,2572200,2
12731800,2580000,3
12692000,2571800,1
12684800,2558800,47
12669600,2580400,24
12698800,2558400,4
12676600,2566000,3
12687600,2567400,2
12705600,2565000,1
12669200,2585800,2
12697600,2575000,2
12682400,2578200,1
12693600,2559000,7
12698800,2578600,1
12696600,2562800,8
12696200,2560400,1
12678600,2558600,3
12685000,2557400,1
12682800,2563000,1
12702200,2584000,1
12683400,2589600,14
12692400,2578000,4
12730800,2583600,1
12691000,2577000,2
12677200,2591600,23
12726400,2579000,2
12680000,2560200,2
12672400,2576000,4
12721200,2564800,4
12726800,2580000,1
12672000,2582600,7
12718800,2586000,10
12708600,2574000,15
12704400,2565400,32
12745000,2565000,3
12671800,2571800,5
12731800,2577600,2
12676000,2594000,1
12683400,2559400,1
12679400,2585200,2
12713200,2574800,2
12678400,2583600,4
12696600,2573200,29
12736800,2587800,3
12676000,2595400,3
12695200,2571800,9
12672000,2588200,1
12706800,2569800,5
12671600,2582400,25
12702800,2560000,5
12673400,2585800,5
12713000,2573800,1
12673200,2590000,6
12673000,2584400,5
12687600,2580400,6
12671200,2573800,2
12676200,2587000,2
12700800,2572400,1
12708600,2571200,10
12720800,2581600,5
12668800,2577200,10
12674800,2594400,1
12731000,2582200,2
12720200,2566000,3
12700400,2559800,14
12677000,2575800,2
12726400,2576000,2
12680600,2562600,8
12684400,2584800,7
12704000,2568400,9
12689000,2560200,2
12697200,2586000,2
12672200,2579800,1
12712800,2566400,2
12681000,2565200,6
12707600,2577000,3
12667400,2581000,4
12667800,2580800,2
12697000,2585400,1
12687400,2587400,1
12686000,2572000,7
12682200,2564000,2
12676200,2560400,4
12697800,2570200,21
12679200,2556400,1
12698800,2563600,4
12693400,2585200,18
12705600,2579600,6
12692400,2583600,18
12693400,2584800,1
12679000,2568000,6
12711600,2571400,2
12695200,2570800,24
12697800,2559600,1
12707400,2563000,2
12680400,2587400,3
12709800,2573600,2
12693200,2562400,1
12717600,2561800,4
12674400,2581000,5
12674800,2580800,3
12677800,2565400,15
12686000,2591000,1
12717800,2579200,9
12716200,2578200,1
12683600,2578800,1
12692200,2574600,6
12751800,2566400,1
12679600,2566200,11
12672200,2572000,16
12714600,2574000,6
12678600,2590200,4
12725600,2587000,2
12688000,2558400,4
12717800,2583600,7
12675600,2570800,14
12683800,2577800,6
12723400,2581400,1
12726200,2577200,5
12697600,2582800,8
12715400,2592000,1
12686400,2565800,17
12694600,2578800,2
12705400,2563200,8
12697400,2558800,4
12691800,2577200,6
12735800,2581000,4
12724800,2582000,4
12706400,2570800,3
12666400,2578200,3
12700400,2577400,2
12693200,2584400,1
12731200,2578200,4
12707600,2574000,4
12674400,2587800,2
12678800,2566000,11
12727200,2589600,5
12669800,2587400,4
12693000,2568000,2
12714600,2577800,3
12674200,2571600,5
12669400,2577400,1
12730600,2577600,2
12677400,2591800,1
12673800,2569000,1
12681000,2580600,3
12717000,2562400,6
12692200,2562200,3
12689800,2583600,2
12697000,2577600,1
12685800,2590400,16
12739000,2572400,1
